n_causes,n_indicators,n_sig_causes,n_sig_inds,correct_g,correct_l,mean_abs_z,chi2,df,pvalue,cfi,tli,rmsea,aic,bic,score,causes_str,indicators_str
4,3,1,1,2,2,3.1036996179126177,13.938443583114836,8,0.08338403769670777,0.9399566666625987,0.8423862499893217,0.12988679055670632,781.0211783893582,798.8630747285408,4.010369961791262,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,1,2,0,1.4366795036207154,5.973837501547617,2,0.05044262381135056,0.9289664223588516,0.6448321117942584,0.21250233960069329,573.30601268385,585.7953401212778,4.010334617028739,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate,sdiff_gdp_2|sdiff_deflated_M1
3,2,1,1,2,0,1.405994289982675,5.301538291512067,2,0.07059689287249449,0.9380490283328771,0.6902451416643854,0.19369429672905808,575.2840384613213,587.7733658987491,4.007266095664934,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|sdiff_deflated_M1
5,3,1,2,3,2,2.0587400370600326,117.31593490313861,10,0.0,0.5073696168870742,-0.3793650727161923,0.49386217920851944,884.3136475124245,903.9397334855254,4.005874003706003,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|d_employment_rate
4,2,2,0,2,1,2.5568445838008715,2.6377368296368715,3,0.4509121681676993,1.0,1.0700749452596132,0.0,720.919783167797,735.1933002391431,4.005684458380087,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_lfp_rate|sdiff_deflated_M1
3,3,1,2,1,1,1.3411893395042167,10.182176161358118,6,0.11718686968649739,0.9265786924437186,0.8164467311092964,0.12586332416069723,699.3511475418916,715.4088542471559,4.000785600617088,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,2,0,3,2,1.6736885733082498,13.726370891218568,6,0.03284666807388459,0.4022614521684851,-0.49434636957878725,0.17107471001328906,746.9306795601127,762.988386265377,4.000702190664158,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,d_lfp_rate|d_employment_rate|sdiff_gdp_2
3,2,2,0,1,1,1.673102566000989,0.1305732343058139,2,0.9367989222550528,1.0,1.2640223139185427,0.0,588.003016210374,600.4923436478018,4.000643589933432,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
4,3,1,2,3,1,1.654553629479348,13.214429138471406,8,0.10468166209036667,0.8495212120746609,0.6049931816959849,0.12171162287712983,844.5475402606419,862.3894365998245,3.990455362947935,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,dlog_deflated_tax_revenue|d_employment_rate|sdiff_deflated_M1
4,2,1,0,3,1,3.5573624811916993,2.9455282032903085,3,0.4001001300978043,1.0,1.0043511612838454,0.0,684.4812906922058,698.7548077635519,3.98073624811917,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_employment_rate|sdiff_deflated_M1
4,3,1,1,3,2,1.032785549109078,10.275732264364617,8,0.24620401453870078,0.8611942757333719,0.6356349738001011,0.08040614701817624,859.866007663584,877.7079040027667,3.978278554910908,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,d_lfp_rate|d_employment_rate|sdiff_gdp_2
4,3,1,2,2,2,2.2313646528497317,27.531753249289245,8,0.0005719830921613323,0.8352393391423474,0.5675032652486619,0.2355587726392269,774.9708999115142,792.8127962506968,3.973136465284973,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|dlog_deflated_tax_revenue
4,2,1,1,3,0,1.393052368324545,5.975581810839749,3,0.11280428545024657,0.945857603259556,0.7292880162977801,0.15014088865380967,695.1474517957661,709.4209688671122,3.9643052368324545,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,sdiff_gdp_2|sdiff_deflated_M1
3,2,2,0,1,1,1.2912004289814036,1.9990947802228725,2,0.3680459847311036,1.0,1.000384437088339,0.0,613.5010405188686,625.9903679562965,3.9624533762314735,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
4,2,1,0,3,1,3.322061952091054,3.112082837548435,3,0.37466495989529647,0.9984122600641423,0.9920613003207116,0.029139533381129536,676.649702751907,690.923219823253,3.9572061952091055,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|sdiff_deflated_M1
3,3,1,2,1,2,2.862206474297872,112.35090453412161,6,0.0,0.44503752567408805,-0.38740618581478,0.6347001932853977,666.845008584541,682.9027152898053,3.9528873140964538,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|d_employment_rate
5,2,1,1,3,1,1.4766260478103392,23.513189915620146,4,9.997938248917926e-05,0.8012114108655688,-0.043640092955763675,0.33297206676813257,789.3380416174584,805.3957483227227,3.947662604781034,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,dlog_deflated_tax_revenue|d_employment_rate
4,2,1,1,3,0,1.1847389413768354,5.417155514368638,3,0.14367845974558524,0.9548047219062038,0.7740236095310192,0.1353210412307059,696.0649891727631,710.3385062441092,3.943473894137684,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_deflated_M1|sdiff_gdp_2
4,2,1,1,3,0,1.058390693741632,5.303325588919368,3,0.15088674417722614,0.9606575829336388,0.8032879146681939,0.13209631440616418,690.8880338280144,705.1615508993605,3.9308390693741635,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|sdiff_deflated_M1
4,3,1,2,2,2,1.7886152136729072,17.238660077219087,8,0.027717682578599856,0.7939017262525601,0.4589920314129703,0.1620067696153176,838.3975452526639,856.2394415918466,3.9288615213672906,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate|sdiff_gdp_2
5,2,1,1,4,0,1.2553687257091564,8.897852049085863,4,0.06370402733051916,0.943232661697244,0.7019714739105305,0.1668193778442765,786.6038140586273,802.6615207638916,3.925536872570916,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
4,3,1,1,1,2,2.9918315647363847,9.792785155185769,8,0.2798720138673987,0.9810946501248392,0.9503734565777029,0.0713662360322731,780.9486352277925,798.7905315669751,3.9241831564736387,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,1,4,2,1.7179241017820857,109.61714383762512,8,0.0,0.4505567134978581,-0.4422886270681224,0.5372942096473086,790.6568621777649,808.4987585169475,3.9217924101782087,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_lfp_rate|d_employment_rate|sdiff_deflated_M1
4,2,1,1,2,1,1.7114211582345096,107.18594847230906,3,0.0,0.4488418216331126,-1.755790891834437,0.888418532239498,662.2853213256334,676.5588383969795,3.921142115823451,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|d_employment_rate
4,3,1,2,2,2,1.6840334572257016,20.682118357842302,8,0.008041546372766106,0.8017008034656141,0.47946460909723715,0.18981239510311035,822.7130215595148,840.5549178986975,3.91840334572257,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate|sdiff_gdp_2
4,2,1,1,2,1,1.6649443811897764,9.62001638029463,3,0.0220882745446479,0.8217719827609528,0.10885991380476355,0.2239456167123087,716.6068065345776,730.8803236059236,3.9164944381189777,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
3,2,1,0,2,1,2.4879595330225035,0.6443737171735435,2,0.7245627869012624,1.0,1.2512216193863799,0.0,596.9389491733875,609.4282766108154,3.915462619968917,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|sdiff_deflated_M1
5,2,1,1,3,0,1.1535723462888368,2.549581202425493,4,0.6357800578330832,1.0,1.114065905897526,0.0,799.7779372127435,815.8356439180078,3.9153572346288836,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
4,2,2,0,2,1,1.6465971015108671,1.0872782270999046,3,0.7801460240210482,1.0,1.4495534838475561,0.0,723.9440179290164,738.2175350003624,3.9146597101510867,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
4,2,1,1,2,1,1.6435147406009771,11.724836457461677,3,0.008387726528391704,0.847493729694176,0.23746864847088003,0.2570938464644014,698.6454591112649,712.918976182611,3.9143514740600978,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate
4,3,2,1,2,2,4.062322236907188,29.519799670804012,8,0.00025692091870788136,0.7806380662648459,0.4241749239452205,0.2472565358475476,797.4033685237446,815.2452648629272,3.906232223690719,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
4,3,1,2,2,2,1.446518842581743,116.41667184862797,8,0.0,0.45888429543060116,-0.4204287244946719,0.5549791966018861,782.0443850207082,799.8862813598909,3.8946518842581743,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|d_employment_rate|dlog_deflated_tax_revenue
4,2,1,1,2,1,1.4415090179715,23.01474154994292,3,4.009831045992396e-05,0.8309497879617715,0.15474893980885776,0.3893928991697332,648.74980762399,663.0233246953361,3.89415090179715,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate
3,3,1,1,2,2,4.772485770900766,27.774267527478923,6,0.00010361957124649379,0.7720360807952702,0.4300902019881753,0.2871903307720079,678.3882915151656,694.4459982204299,3.893915243756743,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,1,0,4,1,1.930349266260501,4.8305612616586835,3,0.1846331220121259,0.9657656276081342,0.8288281380406711,0.11776199873430782,695.4894318684662,709.7629489398123,3.89303492662605,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
3,3,1,0,3,1,2.218444656601045,8.36133311340398,6,0.2128080206324855,0.9010922787478101,0.7527306968695251,0.09457506865648425,730.6175429480558,746.6752496533201,3.888511132326771,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,3,2,1,2,1,3.050026789096448,28.261758226989258,6,8.387418701505389e-05,0.5580864538189731,-0.10478386545256736,0.29038739946646913,724.0162487549718,740.0739554602361,3.888336012242978,d_tax_burden|d_direct_tax_share|d_unemployment_rate,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
4,3,2,2,2,1,1.3516686441323953,19.067109106258293,8,0.014504838384463703,0.8711302191321768,0.6617168252219642,0.177315117432361,799.1742406504546,817.0161369896373,3.8851668644132396,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,2,1,2,2.159366554743731,111.69212621373515,6,0.0,0.46436095775133335,-0.3390976056216667,0.6327313513101868,660.5027555707954,676.5604622760598,3.8826033221410396,dlog_gdp_per_capita|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|d_employment_rate|dlog_deflated_tax_revenue
4,2,1,1,2,0,1.3141718236191418,1.8761671042746073,3,0.5985019953876827,1.0,1.1122522821288932,0.0,695.9481258026524,710.2216428739985,3.8814171823619144,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_deflated_M1|sdiff_gdp_2
4,2,2,1,2,0,1.2564948405472987,8.145253630228638,3,0.043103224952115604,0.9333187816842434,0.6665939084212171,0.19743149234202423,675.1136044044457,689.3871214757918,3.8756494840547298,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
3,2,1,1,1,0,2.078554701844926,1.4608185539941019,2,0.48171179618210425,1.0,1.0651812829165728,0.0,583.3759354231704,595.8652628605982,3.874522136851159,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,1,2,2,4.5060866714781955,107.45047089135284,6,0.0,0.4489857126674507,-0.3775357183313734,0.6199049013434801,669.4649208774456,685.5226275827099,3.867275333814486,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
4,2,1,1,2,0,1.1693279456391459,2.548165861977182,3,0.4666492855564658,1.0,1.0415182377011958,0.0,692.2645435218668,706.5380605932129,3.8669327945639145,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
3,3,0,1,2,2,1.1645474213917961,6.031450959304944,6,0.41967616609337477,0.9953994553880314,0.9884986384700785,0.010914779961576766,745.3254079966131,761.3831147018774,3.8664547421391795,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,d_lfp_rate|d_employment_rate|sdiff_deflated_M1
4,2,1,1,2,0,1.1635765871642156,2.2170431769336325,3,0.5285992032490257,1.0,1.0628881758506172,0.0,684.0974327224415,698.3709497937875,3.8663576587164217,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
4,3,2,1,2,2,3.5711347056166036,18.126173670917993,8,0.0203001825650454,0.8764251862426682,0.6756161138870039,0.16960996090393748,802.1678692232955,820.0097655624782,3.8571134705616603,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
4,2,1,1,2,1,1.0136717734312954,8.487927562562781,3,0.03693394066330791,0.8764467944972414,0.38223397248620716,0.20389999707526676,708.2007155397669,722.4742326111129,3.8513671773431297,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue
3,3,1,1,1,2,2.336469658243519,8.700117966298102,6,0.19115882524488237,0.9091050507789303,0.7727626269473259,0.1011321885915211,725.124512047594,741.1822187528583,3.8503136324910185,d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
3,3,1,1,2,2,4.311784937315751,104.28025979818763,6,0.0,0.4709142403263379,-0.3227143991841553,0.6101423697439569,664.6556962984772,680.7134030037415,3.8478451603982418,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_gdp_2
4,3,2,1,2,2,3.4772620873476012,27.990959502406778,8,0.0004759705886865362,0.7844948118447308,0.4342988810924183,0.238311767620449,801.2130842861359,819.0549806253185,3.84772620873476,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,1,2,2,4.252941779370823,103.89948161497162,6,0.0,0.4679891535146665,-0.3300271162133336,0.608959251308066,666.0119641321934,682.0696708374577,3.841960844603749,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
4,2,1,1,2,1,0.9194955383631673,8.079829163106638,3,0.044390368657483914,0.8062056680565511,0.031028340282755466,0.19617225661637117,725.9976664612544,740.2711835326005,3.841949553836317,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue
3,3,1,1,2,2,2.215592577391733,10.614891592294128,6,0.10103318456989052,0.8741271013803904,0.685317753450976,0.132214409089218,720.0820969809341,736.1398036861984,3.83822592440584,dlog_gdp_per_capita|d_tax_burden|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
4,3,1,2,2,2,0.8700906979516031,112.77329308525528,8,0.0,0.45631287538395915,-0.42717870211710735,0.5455743769738314,786.0498584318445,803.8917547710272,3.8370090697951604,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|d_employment_rate
3,3,1,1,2,2,4.196143167124363,107.16205605944246,6,0.0,0.46324488013205734,-0.34188779966985666,0.6190231064231504,664.8227067035027,680.880413408767,3.836280983379103,d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,3,1,1,2,2,4.191266816878721,108.56361334476202,6,0.0,0.45621287940732946,-0.3594678014816764,0.6232965068062116,666.0840648518438,682.1417715571081,3.835793348354539,d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
3,3,1,2,2,1,1.65825993854808,27.454663535454255,6,0.00011899026666928325,0.7057538746165632,0.26438468654140823,0.2850748408874829,700.6709709910633,716.7286776963276,3.8324926605214746,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,1,2,2,4.1121265763981265,106.42203376920816,6,0.0,0.4517005278255697,-0.3707486804360759,0.6167548066695799,669.4005492231122,685.4582559283765,3.8278793243064793,d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,2,1,0,2,1,4.603796321257359,5.72112968247459,2,0.05723642164201448,0.9452658174686271,0.7263290873431358,0.20563454129492664,561.0109100881255,573.5002375255533,3.8270462987924025,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|sdiff_gdp_2
3,2,1,1,1,0,1.5878712286708403,1.7078781455675234,2,0.4257346250212348,1.0,1.0312727173014924,0.0,578.2775948025338,590.7669222399617,3.8254537895337504,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|sdiff_deflated_M1
4,2,1,1,2,0,0.7531972106597382,2.833761330956129,3,0.4179723142268875,1.0,1.0185513246046407,0.0,702.159006870062,716.432523941408,3.825319721065974,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue
4,3,2,0,3,1,1.9827758514491303,8.019051330046306,8,0.43161134094194853,0.9994035610065343,0.9984343476421524,0.007356840131636694,842.0626245459201,859.9045208851028,3.823277585144913,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
3,3,1,1,2,2,4.023489404015997,108.79320625034552,6,0.0,0.5098838080723493,-0.22529047981912684,0.6239937543707733,645.1911984655098,661.2489051707742,3.819015607068266,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
3,3,1,1,2,2,3.994047009110531,108.05202311387559,6,0.0,0.5148568399440281,-0.2128579001399299,0.621740053087434,643.8278847853658,659.8855914906301,3.81607136757772,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
